review_id,senti
Impaw40BDipW9XidlmE3gA,0
Z-O8EjPyHBeo9CXsXSlMPg,0
NJRN3SZALLsKhDyFbtpe7w,0
BXW2lvuVWMbPnRu2JipfgA,0
rq-cMTycpiAutGQwN1uw9g,0
qKFu2lwpizPRBzv3VGpeug,0
VNk6TMc1IvVUU9TnEWZK4Q,1
a8QS1Yvp0oeBqOW5x2ewzQ,0
I7UXcdqTp_We2rHLR6PXVw,0
m3EtZZpF-25m_b-DJK8uTQ,2
bFazDRtvnYT9N3jlVuePlQ,0
PXPX4kDr_TXbfm4dJHBJQA,2
o-OV0PRu9lGmvxPgjm382w,0
B3ts8-0ekHTg30L11LMRAQ,2
Kbo5eyDQRqguzqYNCKEUzg,0
wQAPdHaRBVairwbz7tGqbA,2
xOEzcawot9xPfNDCNYm8Jg,1
BW0RTysvFY89iIUK-fORMQ,2
Hu3wk4WoTz2kdez14N7cVw,2
NHK1pg-kqsp5J4V6OC96fQ,2
jVq_7V5q73fYt6pClSw_bg,0
CdpPftuWWZVh2ODkY_TgYg,2
tLN8AqKpV_2n1iestI6Z3g,2
vNdauwHWgG4sQxebyt8wDg,2
2jXMFUJ7H3pJXWAIhJOmOA,0
TgcDMuVb_Dr2-Nr6BhQ6mg,0
Df-1ik1hDTtjd2kzv-Zx8Q,2
vJV7QHLJCJtd_tksmrOVZg,0
m6gdSP4vHfrJlt9oAStQTw,0
6L-shptpYg4qQ6PY9m6y5Q,2
R_q6VBdRiIBdSBDQmEtRKw,1
bE1Hl4lbthJU_04YoNAzXg,2
6OOCHUqGxY8FnWqn3jn7SA,2
7L34hCVpd7iKJM4GQlrJlA,1
kJUujBlxM9638wnY6bHISQ,2
19vJKzqcj1JIE8pZXl4nsA,0
AWqLtIvkG2R3-40yLVWYEg,0
ZnsaecYb3uq8ce9iB0-xKQ,0
i8I2wuZc8Otzezn4vpJhVA,0
N3U4j-wP_U3vWMvauUMKPw,2
1eLb2KDjYHgPGJBt3LTr1A,0
69xMrMcTTtQzhWQcECwm8A,0
IY9WJHdI26o8NSAf2VpJHQ,1
oXMZDXrxVZoPDK8_6Tm1KA,2
rf9OPKoZxzX5NCNnPvCanA,2
yHqPcB6mcV4N7SYGwAgtkw,0
wvolDrPmJN02PhsEHzM_ZA,0
J9MbD7MMUevN6HCqnTC5NA,2
gSU6BFWmqV1g7DL56ugN5g,0
0DhOWtROirwZ7WHjcnx8dQ,1
XjlzA6deo04xlmQV0L8jag,2
MSvTTGxQgyUKpa6Ahpw3gw,1
2RlbNtSsoHfoJ6SrXrlqog,1
NwT2IowXRFMsmqFIUWZr1g,2
PructSvQMlifb1A83feevg,0
kgp651ZMQ1-zbVtTASsz-w,2
vlZ6suBiKiLHjFaUr9rTbw,2
Bo_CpGiCvdKT3CKee28sNg,2
H-kyRzin7pCTU_6KjvI3Ow,0
F73u8h1jnWOAO3rXzdAgFw,1
CXhzHKLswR78OWMOcZLiKA,2
B0bBoMaYIXj-l1aO1pUntQ,0
Q_RyktfMHB2ahYd1aOzDhQ,0
_cBm-dvF4YWIMpop8NyqwA,0
q3EUmNHxyleFmwvSGk3T9w,0
NJfritJKUPwSHHefTtQa_Q,1
TgLrB4lmBu_Y221S_bipzQ,0
6Q4zUWqCwheqsatKvn_qSQ,0
Q-x8cDlyw-MgEG03b_5GWw,0
MRh6pk5ENShllUcI6PTgrQ,0
AU0rdAsczD64Viid00-Dzg,0
sQZ3pK3lZLH1wNWZpfbpAg,2
qaVVyKaJYL_RcdKIryLiCA,1
xtZAR0mBEznaIRhNSXzxBQ,2
KUebDrLrSy2Do0g9CZVcXA,2
tejjMdOLhVSoLNTBPTzPKA,2
-qW4So_mb8mn7BcrzuIFRA,0
32tbCofJyKmi4Y9Ioovtfg,2
V7DWljJQjU8JPlbuSTfU4A,0
dzSYyGfg7B0AJ55K_f4uOA,0
ai8nJGIRXJS8aG-9fxz4VQ,2
sbXFLPpK1k8vt0dW-ZrJPw,1
QSdt4uU2s60jhjysc9HvMw,2
twY0UKwLocfhXFhv5sIIxQ,1
fkVArv8yQgB9857oxzKe8g,2
PPEFLnfHfrsYQKTKD2YSVQ,0
Kk17BEOKIr6yqCc1QNgUKw,2
OsTrwudPw_VC_jB0kEbUMQ,0
9jD9Ni05WduPdwTVLjDhkQ,1
SI7Pq3wrFPTfUv5ah9BsTg,1
LZTtCKk5FuJtBqZtlxBWdA,2
qOfpknxFyCJcy2TrAwLHlg,2
hRl_U1HEjP03G6PeMRy-NA,2
fHYwgOMZ0MUeG5T9NuyXuw,0
YfO5V4D4qNEvubiBJhrwwg,0
AAlU2DAkiVhiRP_jJUNTBQ,0
e1FKaD6fzIEJ3xs634F5JQ,1
CDnnmyMeH2jKhUXmEY659g,2
pKxQCUNUprKfugWQOQ_T4A,0
gNR26qxBz3Za7w0JxuIbCw,0
UH22-GIut6oAbXQEMG5alw,2
YqooLf4ZurPp7679UiKUsg,0
zRTsRx0JaPH2wq6a8RIvWA,2
BR71fxkJqA96D8vw4iynCw,0
zhv__unVZTOxMJRQHwXc_g,1
8lRFWzAFZM7jFh52HE9eSQ,2
Q3iCuDRC8Yhv69C8mHFu_Q,2
35DBHG6DgABAIpMMfLKuHA,2
t-nTui1QE9QwCdMceyrKcQ,2
L3opeflN6cYr2zNI82NOyQ,0
9n_RJ_2GZrfp1XH65NrcnA,1
8Tz1neRvs2FhBMm1piadRQ,0
jBSP7UyiNC7KM0d7mZXiKw,0
U-dIM_9BCOHlFGNmS3cFAw,2
IhfwMmyM5BzTTtbRCWwYUQ,1
NaQ5395XFJihM9uN9256lg,0
qC3GFzRk-chmQe2w-nc9yA,2
9bnGfVxFKTNbovc3NTatng,2
vBndGj-Lu9U9Om9_6heH3A,0
bRB3uT3W-93kzH12Q6x9SQ,1
_js2QlyjYZndy0_apLrGhA,0
uTqrzE5aPU5E1D8ssHvn4Q,1
kF0HLUhvkl39ZKAzFK4WwA,0
8rJ81RoN29KacCkYDHcK4Q,0
s-tROLYLORKomIbiCcVTMA,1
e_vi3AsGfRrWJwO2uC0jkQ,2
nWm04Hl6mzA80SFo8k0UnQ,1
63bKuRhgmsaUHsso_BA6yQ,2
hMy80tSvY3etkKUwUXbyHA,1
NP5D-4vWepttmMQuz6C32w,2
79u-PbPQMlZDaiDGvb8zBQ,2
CkOkqXeNa7CNxXlyWqPeAQ,2
hb1_fdp4qfctBTy8MgSb0w,2
lz70UUyD4YHss_Zsh4npjA,0
Z95kbDu58cLekBIe25N3Ig,2
0bbc2s8nYd_WuJHD-WGtAQ,2
0Dm96xX5N1_UUzgeeZjxwA,0
Jjm1JcaNqHUpSRNSe0QpPQ,2
QAHpO8Zq_nPQ4ZHkxovhYQ,2
Yxle1CLouv2JNXe1eJBinQ,0
RONZa7EPReTus_88q2w0rQ,2
NEwZTjiGPDElW1reCNYhig,2
JfP7elM0aC98dqJ3ZnL3mw,0
QW2EraH_88aNP52SkK8PCw,0
wIrS92VYR6A8k93IDG5T_Q,2
izZtTe5BbeMfcNWFfuJDDA,1
ERbFeJ5HsT5lS6Wyiju1TA,2
GufrNkD8lrpXDVN7KjKL_Q,1
WPQH-UJxOiFSdSH8_fnQbg,2
2Itmn3kmSC3UXw_ml2HtJQ,2
DhZuc-uQnEzf9zoLKaqw2g,1
4OyfA46ZCKgvyS9uPJbmwQ,2
Dw8JTfwie8T7QUa88z5Kuw,2
E6Ygs-mJCphXkMcMXmmU0A,2
YlJyNNQxaqLZXjH4N9-z8g,1
WkLe87p51-g4iskQ1IC7ow,2
V7zbX9wPEpWEcadLgY1s_A,2
nDtkqRF7waorEF0-kS5wjQ,2
o0xDi7Nf5_c8hZbwi9st3w,1
oZIG80IdYtY7NOgmOBq52g,0
zOsyt2lJqqZL8WDVCSm2Qw,0
x0B-VGmjSusSAYPBQAcyTg,2
9TimBZvCyqEfflrmK7g5FQ,2
CMYinp8teutWvYBxd2EQbg,0
HB6so4_1Hf4NDzBzyiY1yg,0
fTgkP9Ddfr2agEPoKEBawg,0
IKDMlGXFhxzu62-zmbnpyw,0
aH0PQVvWd3sh0dVAU91Mag,0
fagMj-fVTBUpjoPeVJOE8Q,0
LlKY3c4ueBv0j6QxbY4-PQ,2
8WDrVCdx9GXsZjdMi31bEA,0
SmvR2tCYpeIEkyE-lzRBqw,0
W_RZSo828Tw9pnK9vp0UrA,0
-aPnaiz3RopcykXRNODQHw,0
f4Hl8A8tK-m7m-kDtyexCQ,0
IPblxudWVsY2Dhde5zBPRw,0
zai-z3oI41qyXy6ZkOpymg,0
e0VCUKdDospG1o-NH1FUzA,2
hZtZwCkndibq41OhT_WIrQ,0
axc4P1SwyCmKXSF6QydPjA,1
77_e67sIKbdG0iw2w_cWNA,0
rVS6KD1lqhxHmvwXYJ075A,2
neMTm1EPrFUR53cDmVJwFA,0
Ve1GDx2ZqKoQCSwIFXNatw,2
7ALLPauAdlWaVCdlns_wlQ,2
sgC_a6t0gI-st1IxA0Gyiw,2
VHY8kbRTkNiHP5aYdzCCSA,2
5RECuk7Lpr4iXO0BSFihow,2
_QVM6F0KTBUztK8NcE6Daw,2
IwPVBbfppf0PPHQ2m8qUEA,2
gJ6QQZ8Q3TLcLe-XM-M0_w,2
PiN8xcNadM6fnWWwIK6CiQ,2
mcmHPryVJBjHQoUGF1730Q,2
jhNf1k-JM3iXgioLcj5mVg,0
0wtIPKaq734FTa9flp9oyA,1
_oHQxdofm8hd_MKLnA7LMQ,2
gzP7eMIJQvSLM7WMIxpe9Q,2
I16w-A6YYJGEm4CkM9EgWQ,1
m6mg33bFhKryZNcaC_FS5A,1
GApkGKsfoImHymlSmiI4nw,1
-J4N5j2Kda7f--EEn1ktOg,2
6L8UtcEwMSeb1AD7P6tHgg,2
mkzIe45DsqhOpZ08z46Kvw,2
TE-Q6mjhIGzWDulkFQj0nQ,0
_uVqy4j6MASWCzzdYZ9gVQ,2
6HxOzhGMnnM2YvxBcEvPyQ,1
Job-cjOENVLpvOPCuZ97Tw,2
5jrGqixEk0HUNycClXqE8Q,0
sMDIzEh8TfjVhGXJtgc9oA,2
_UUF5f3jYqWk3xVwY4rCqw,2
a9eVG9yrSLSDOWso9sKuRw,2
9xrq7s-Esd7GRGbE873t8Q,2
sNrRxt111P-nQtC8yA9j6w,2
3YzrHLkpOrrBsa6bGY4SKA,2
5AdE7W0naRua93gqIzTfPw,2
bJuDMAMDt_y6jv_b6sAvEw,2
onVmoxHbpQttO1eyNg6sXw,2
7-aM6z92Tghsir9DQVNhCQ,2
cNx-j2Q0U_yZ3ur7TgQREg,2
H0o1e48aASgPgy-goR4u5w,2
vIUJi-KXId1O320JaD1BJg,2
AdAjeQMh1jeflLWMhZaDyg,2
C2hzSBAmlw2dEYt-b0pCMQ,2
U-dEU88ZEuFtRLOZX05Dfg,2
E7IMkjbrRRT6fJ86sTi_0g,0
XEtdjKuTtm0mvOoa2D10Ug,0
I8ITRzPlP1CqeW1GkI-2Pg,2
RhA_stmt3m1jIcipvDQbpg,1
mTS0kxex-IFqafnZ7-pYww,1
93N7uoM0Kmn5w48bAKSAIA,1
rwZzIFJC7uuOc_AJAgSdEQ,0
JpCWjooCmqWmpHi1j-qWyg,0
kq_mTESaeUzf7SSd91T8Jw,0
44QGocaoePv9nNA81x3VNg,2
EiRNypDQvgk000KSeDK3YA,2
JZ5df3kOjGjLUaQVmy4l1g,1
4ztnAUBPZO4lyTewvH4Xmg,2
m3NpKMRJCdV7xcyO1wLzpA,2
Aygo_SQ0GbU2Ibt_XtbWjQ,2
Yg0uL7cnn8vKbJ8Lugfk-A,2
LyMBE2tJA4x43h0K2MzsLA,2
6Vx477KQOqBD6zCpd15o0g,2
KqY-Ee6aEGdzNM50nmsvkw,2
JdDbZ2UCTiCfbvFsUoxn1A,2
vCko95Hjm_YEja4MuMqdBQ,2
NZckNYj-45ZJIi6Q01763w,2
DEPp55B5fPw6Bx-vX3BYAw,2
pyPwSyF8_Bcg3yn2IYur-g,2
58IVbRVW5_Ihn8ociLN-nQ,2
t6UkX_uqxxVdcJoquL4KLQ,2
1581DWT7JWueeMkMm34WTQ,2
ppn35eQuDdvQSmInaZ2r3A,2
VNbT5BRMHAEc9LByFSEIJA,2
_v63S0dY4KsWkhld5m9s6w,2
SyhtPMzWuMgiJ5hTmCOmiw,2
4xDQVTJr6S4OFwnVg7aJwg,2
7tcW_RGlyKZPiFCEp1DHEg,2
jVsP7ANKehtlIOaDRlrwPg,2
mbMfmarC5LpB0eSM20PDRg,2
IBVoH8L2LIt4-LwrIFkdDQ,2
gMbIEXMBB6n-fsJJRN-4zA,2
hwhFZnXYGmR3YMlxgZmFYw,2
Fk7mSb4gn041dGZaElgTmw,1
EhmhICT4yvYTj5wDISjmug,2
t_voRPQDwrryn8QDIzn-aA,2
mCBzfNLGA_jOavVTxBU6Dg,2
dFWzsAH8X7WMMI8w5u-8bQ,2
YvgBxV8kqDPYK0ag4VC6dw,2
gG-BOV68O4eq58meD-_GvA,1
BdFggn16E6xq1BsWUa5YFQ,2
Q4G9l4Phb8nM2YzaZx9AjA,1
CAwxPNci91K7zCfOG0jcQQ,2
_aoXoy3N6mfRxOZTQhrIkA,1
7UMQgSxvY_tWew-vHLNiSw,2
Ir2nqhcwCx-n0TCfO6mVfw,2
ilf5I70zCWP5bOYKjjEScA,2
CNmeJdevVHDkWswZ_o4ZJg,0
KTLcly5-CMvmxFklKA-8yA,2
dBbwUSbNWbiTBruP1Bgnyg,2
PBuapyvD8EsI6trex9Ieew,2
TGyWPQqLLduswBNO6LEuFg,1
_bEhNx0pjtvK9VTAjWyhyw,2
eWstMKwPivFO8T94hh17zQ,0
jq22ec_9RRByYEGTo2Yr8A,2
Pfm9ZO_HHjullX6LhXjZVw,2
L70pnS_Yr3Ku7hdLvltSPg,2
FdIbDs1DLvsSbQe9q3nqDw,2
a4V0BiLT11Q_pmWH-oPKUw,2
JvpjtUPDhM2DcQnube-5lA,1
NVbc71l4QcOsqWvNHxtmTA,2
uG6rXNv6HZvUffnAWXqEgw,2
ZqorrRekQ3h-AKTVzlYv8w,2
oXdrbRUbIY2BPlAZrRRrXg,2
Dap6gygOlSKaQy917YCmqg,2
DIOxZCQRHOkNiEWeDG-jbg,2
rLhpEodjOEDLHJlDM_a_iA,2
vErb09T2ZPdrrTw_2VS2Ow,2
zTvGum3jlZTPnv2Ol72imQ,2
1S1IG4Dcl-B92sSrWqhbHw,2
9dsF3eBhqommnMk-vq5sfw,2
8VKp4tCQrTflUywsC4AwQA,2
hljtsj69PzRKb2BNQdYYhg,1
lkac0D4hMsp48nC9UXNFdw,2
9p09xiAWoH86H0eZzGscXw,1
3QU123ao1lDgQtjIgsybnQ,1
oKUDZvxKJbJIQCA6iqNuDw,2
3h7xa0je5m89hBhzULUZMg,2
EqIomrn6SnK06NfxqdkcaQ,2
5ZgEJKWJrtMKuqWv50aD8g,2
aJeJs4_6y0JRL-eONlcojA,2
lUQoM-mC2Y2SZvwciZJGYg,2
SZpj3qU9gvdWzwP3vmoOSA,2
LoT4bVHLxJw-GUzvqOQgwA,2
RV8S2ebUWfvg7kzGvPXRJw,2
qKozvJEx8JWItRhhCGlZIw,1
-9_oebh6Qzp9qjCZBAk54w,2
QtMRMGKvKoUrNlNpdZ8VjA,2
SKnQbLuWz1zbmHCERrUKgw,2
XjmHn_l-NdBMWeFckpDPOg,2
Jwz2Su00GF0c_4xkjmrJ7w,0
lpFtKqAkjz3SwLLGQx7aWA,2
VE98N5MP9cuIhkJIgNgO3A,1
P9a3MlYFY8exCFrTq0QDRw,2
3nLQ77-ubFnDEwj6hV5yEw,2
PM9xZwZwCa7Ak6qkHyluSA,2
L5iuc7_nOR84jT8knoJMlA,2
up6n4q9ukodWQEdaF9Ob1A,1
hCGrtnenZs9QTvghrENKoQ,2
1RLjSFPF4vXeWuB91G_5Tw,0
hf-0mP_M1EqZ2fxr4i_1xw,2
KSyoW4Y50vdOU7atLc8xMA,2
GmpPMYUiuugD1AJskncFoA,2
BbrXzicrsDtjZSVW_x2I9A,0
BBn7ghdshBPndPHsHpc3gQ,0
NM8cWXmG9nFKmy9h5xYPNw,2
HEZEYFO41g82IAqFmttDGQ,2
1AwLPxVUSV2e9p-RbB6QQA,0
-vaQTaX6lqq7rmPLkw3n7w,2
ftso8xfyflOMNsQdKriv5Q,2
88YcuVFsn220ns4rBlzdmA,2
0seno3siQccfMfJlHWtK-w,2
aVbIUEUs-ANZEkNQo2f6DA,2
SGWVd1Jx007zNh7I4r9rgQ,2
syG1QISUmK7oJJUYwkbgWA,2
QcKNifZEZIlXLtzCqGQsxw,2
5oRCt3ylfOjsH656NB1Cwg,2
lNNvh6IcLW86PtkoULIP2Q,2
XJHCe4eGh0dQxYQ5d43bRA,2
C2TthemlQibwXwNzqPYljw,1
KuMoEk8xiNjq-HMjhzPSBw,2
RYMpJuQmiI1NKMLVGMCcgw,2
ggdA1HsNcfZHPZqxJFwHhg,1
gLNrKSGmJBDDNv5CdtIhmA,2
bQn2xAD-2JVwvk1qyiyR5g,2
of9kmSGaOcqKoSeKFMG1fQ,2
DzAWN9nOZAf88FXlmbEpEg,0
ZMnMeesL5Nd9CFPbbMLUdg,2
8JfhQTv28fi8RmVPjxK3MA,2
xU5Q0uWf8809KPcTlMrIHg,1
zPkdYN68ngGl6lM_Nz5-wg,1
VVGJRFlQS7kZyDCNmV9oMA,2
fZ_xePKhchfZGYVQHH1llQ,2
wNL95IFzqkKofKzgA86qMA,2
dgqRmhk74WJLl8_wZSGKdw,2
8XCo01P4s_fOCmXQdSnBkA,2
_NgRbclTwhZCcgMSHy5WPg,2
CZzzES2-Uk6oOHQLPFbMqQ,2
QiMiU9ELBnfsaWfcu9Gudg,2
lWqc2Nw-X6XAyI_-cqhzOQ,2
uOp_FZIwfRspC3mXMJXioQ,2
xQYixHQmiooaDtEkgNhFSQ,2
ITWnpUXR6TEIy6wsAuFr0w,2
LHVV-eXstIkLAEvzs9f-Iw,2
qEXNjIEfkQrkpoYOxTigSw,1
bkwXJJPgNaLlIIry22pDog,2
ySHXjtmaCz_wHRw_KXjC_Q,2
IVU947JyVKts7KCvQpKPAQ,2
cD_pCMf8-nRi3mwJRFFm2w,1
v-1hhiw4L4o0mcOptB6IKw,2
z9YM3I7f96sMWEni4tVXlA,2
b9CZEfrJQJDVVuFMHtM0Xg,2
Qd1eehk3AqtGSl4YpY4Hog,2
_rInV9KXm9wBbtZkDcR6-A,2
KaNWoo1Az320wVV0XkGHTw,2
Kz4QoNeIyx7qaAFfxgwaSw,2
wdXRyVvUsNATbFGMQ7hDlQ,2
wuqMeUJUmzWhm512MXWeZw,2
MHjxjPB-utAd78opg8P7fA,2
aCC1QUaVAI2FqYQPLwGt7w,2
JMtqBdiKiq4qby_2paIf_w,2
J7fXcpdFnqAAm9LHvmyEGQ,2
tXgMsUt2YH4oKwV1rGbYlQ,2
S9zbvZzt_ZbobOl2LtoPYw,2
8_SUDc8Cmu323e5j_G70Hg,2
Fb0w6tAgRTPVCpR_GQB_hQ,2
u9SDkR62LLk2XEKcM2AJNQ,0
4XRX-IpNk4obzSyrN4W1GQ,0
tt3klDEfiSTNd0cf2u4PxQ,0
vLMSbqsrcbHEM2oSEcjROA,0
5vYZ6gtjBMsPzIG9c5S1EA,2
3gc1xc5FVl6NMJ_VK1nfQQ,2
T2pPUnyrIcuXBZmY1SND_w,2
KygrZhSuVnJv_RYJSb6xGQ,1
on-ULdnyvbp2e2wDo2S4gg,2
ElgzEHFfijFAMJItewoSFg,2
dxsrzR8-1oE4ijz9dBkyyA,2
bA6n8LECxGzqCqujibHbQQ,2
GEwLSv50hlaSpEU0XBxH6w,1
1EDaz0kNQs1b9kToH_vmYA,2
Ch20EJDJly5lVUyHriRCfQ,2
7mkQgbq7EPdHlNMFiwd_Dw,2
flGx6GTHHFZI44PhkS_GWg,2
r-EJOxPeK3yxWcKfvDYy0w,2
O0Okzb5QJK-VuG8T-J-bKg,2
0o1x3ygvloKV9IP5PTmTaw,2
XqxiHqthG9KNFtowu4Xmdg,2
AHXM67vmYyxup7DB0k7tjg,1
5o_odHdyfdzUnNgFO61h1g,2
QC01KmtwjQ5u8rU2eh3Ogw,0
muF076W29kSPIeSbFw409w,2
iGTQ6_URsrQJ_VZqqsyJWQ,2
Uk7eQNsusCLxWOzltJ36fw,2
539KE-tZtxKNmqc7xCCPqw,0
RCdfscqPLY671zG8JpIuog,2
Gvd4t6Pu48hSc1_qxOGvNA,2
9Dfq-cfmMPLqj0Rn4pc-NA,2
_xAPoYFW-8rHMgkEvv5N9A,2
jjAQ-ON75009VyO3-6_Q_A,2
A2VjazB11QZeAA3tcww3Ag,2
xK6hMRV_nb5xS7aPtRTdEg,2
gL4qqREXFBV0r8oGjS07Yw,2
gHipAIR9zKGlcSFJxk2fww,2
CJi2WVDMYR93_PfmIU_RXg,2
dhaT9ufp9dCWEMCMS75UVw,2
pAVJWAGVUF8C8YGpW02LLw,2
Y6ga6sf7BL7o2EiYA1uSIw,2
LMu3GT4Q7RTEzgWGu5n8PQ,2
VcgFTkvXpiJ-wMv7iqemog,2
IFzf9dxHe-ToKxRsI8qgUg,2
v4ZkBw4gaYc98rKVVs4f0w,2
_TWj_qopiU36GxMka77v_w,2
pl6zWvXvmv_lGpIhiISE4g,0
Jg8lK34rY9LuboED2jy8tA,0
0ZMa2tKwRg9PcDd54RkZkg,2
MqIQTMUIydLS2bvS19c9nw,1
rzY4TicEfaiWndA7-cudqA,2
WMfBy-PaPgFMnUbtonjSfQ,2
JaHeHCVGVfA9nYQInhbZ3g,2
FHVOyAjCcgJ1ZqIB0dzQHA,2
y5WjoremrjqgyhtC2d8kWA,2
x45NU7vkmSgNFAeONUdagA,2
OFnXUudbfComtMbBTsfnKQ,2
QqC1qY1lMIqyV_0BGtKhsw,2
Zz7CPw95CD_ywpjQUYsA1w,2
rQvVECYW7wJLy0HMmYr3eg,2
fk8eGBHwMdbURfVNUSyTHQ,0
tZqTRkV76R8Xuq5UUgGLxA,2
Os5L_PxTlIZ0WuHvsiO6jA,1
-nBQkEBVIleybfPWCjgZmg,2
5NhBqqmzMLeq4frJixwlOw,2
itGvXQsyYMNmuhEw0NPeEg,1
8ylLyUPurc1ubr4erAXFuw,2
jSC30acEejeYdFI9RJ-EUA,2
BX83A7hCPNweW2EDBscKzQ,1
LN4VroOSu89bGIT3XKNp9w,2
S6jbnP_3vYSQEY59LfLxWA,2
95x6pgmUFIbW2l6fAyKwaA,2
wQldFvhJAzGPRNBrtpeU-g,1
B167vqAC8WrRE-JKon11vg,1
7jXr1KEbJQi0tPPUXvwusg,2
zqj1RGttPb2ITpL8voRvcw,0
n2nVvh1779hrXLjlMSky5A,2
aYoy7S2E-ufOwxHxEUbv2g,2
6drF7UUIVI1VBLZtYpTcIA,2
dKOh-G73wAkJMcbZTX68cA,2
UjBbQc0jmlt_-868ArqbUA,2
ty7x_TQfnRef3Gv4-Rj-fw,2
MpxMiFTGpFaS_ttYsZQwew,2
DyfoJU_ZiByBE6u6xI6rbA,2
S89x6b0oE0S5-9Fv-wmqFg,2
8MNc9qb99ROiaehBWWY4Yg,0
491SUXIB1mXOqxYZfAywvQ,0
JfgVHrVdZn5otMbE2JdiUg,1
ms5Y2IijB0Db_fAmJG6nJw,2
DHACuGIQcfmMiDP5gW6emw,0
Ew3BKs3buB_0ryx60ckUrA,1
41smRbPTeslvB8wqQhidWQ,1
AGGzTd5APWz2g9EztSrQgw,2
_XmjUrPiOWroTEDonyAqfw,2
VKdIXN_pAcCbb-FbtoJLuw,2
K7pElfxa678zp-WCbCesSQ,2
jkz8OEM_-sJOWJJyKZshsA,2
9W5q9kR1HyTxD27gDp2F8A,2
XORRHPmTc69j-7HBf-Cx5g,2
0Ccko0pihWMvQjhY_fgZAQ,2
-ODYUjSfqG0COt7hk3Xlmg,2
_GiFmlG5fCbNhKrqo-uzSg,2
TZ1WFWEKtgseg4wNL7eowQ,2
hEVxuKy4rmKyZUlZnRL8JA,1
aLqaP77hA7ZVYwRhYc4cNg,1
TFBMRR0qG1KOHXtEuSlnwQ,2
vlFmz8-_XJmlhC7wx9tjHg,0
7ZrY8l15_zsj_liOBoMG0w,2
gNip4FfjB8SjZEpDrtgJNw,2
o77-INEAaLKQ7aU4nHF3rQ,2
QE1mvnGmONfDvDZNe0ivkw,2
WCNb6CY6IQUVtESpV-vNLA,0
zdbIgekgWB3pmjCR7RRVQQ,1
jx9piMyYhizwZFrjwbM1Rg,2
BkDojsvyPzug-y7nGYJUxg,2
jDt008VMwI_rHBCIbV5oMw,2
Kg5SeXIsxhiE3cutitg63w,2
hwtzcxmqHnCll23KJC9JkQ,2
hmbQHdyj8MYGnneM8jtmhg,2
Uol9D_eLMWuwSVLZCpzsLA,1
9KN0wP94VZeadqLfjE6VNg,2
kV3EGKILxh6QYdER-9J2yQ,1
6RO3fG60ysOVMQBuyWzNYA,0
PlMoc4SVOZHOROcLqNH3qQ,2
uRgS5mI4xJ9R8fPjKzEXvQ,2
mfORuwnsgeuoj9RUWTr7Qg,0
bhjD9LoZUg4OHplpAw8zZg,2
fOQKAQZ7Yc8gfLBi4uWtIQ,2
NAUCg6iA4sgJYpeQmb9GMQ,2
ny9IPGFV8qAzdmoc4LY7Og,2
lGBXK2WJo20iUKMNvGP_Zw,0
CeEVNIJE1AEBQ5d5hUWWrQ,2
d32Go35ghrXqgySDSrwFBw,2
obwWlcNLpsULHmtqk9bgFQ,1
ylZ8OqiR4e7dFWJsN8tYmA,2
6kazlodkJ6IsBDc2mzI1sQ,2
UO5CZzwhPkTkxhbMWjoTng,2
69zYWcAY-0VpIs1iJXnN4g,2
0y0Xb-cdw468zhy-XsYjDQ,2
6XQiM410uoiSXeiSWqZd5A,1
lCkhOruDTEUUpylO_ykFLQ,2
Jb_VFThnmzUcckvf56ViKg,2
UOTSWH1Fm0S_n9_RlkXKXg,2
OotR5RlCO5lukXfUuxxxbg,2
IJhnfjSOM6qN4w6ZnCDaDQ,2
PYAtNEohG1RFtpBM48qVbQ,0
Fxeo5ifL4q5UvUpcYSLJ6Q,2
sSvq8NfosuKELzWlg0Ff4w,2
ovkgygdE5PGiCzoC10nZqg,0
rOnyGUVNlMHLqC4xxXfkqg,2
RVsiPp7YoPr5nqhOnYz_9g,0
5zB6f3NwRpf3q0qFteZq9A,0
UyA51nWXelw5-fNO3IR4Lw,1
ocER4xmpGN0CwYLzesXGqw,1
Jrk9SBKucW9yAuZTk4w_zw,2
D6N7LU1-B_uZ--Z361gmGA,2
2wNogXnMajjp8Ei5Pl1m1A,2
M27FebpZuqFwUrhUm1ityg,1
AW_H6vHI7_Yl-kN6UZktMw,2
qI7X_y1uBShAzgx3an71Gw,2
qTac6q-4jS2NDSAZkSC3CQ,0
o2L30l2_hnUlbKNvysw6gw,0
nGD9__mSCcMWfkotmWT0GA,2
PZ9O8R-UB49hrjw7xuVHhA,2
3Jd5lWBX1PkQDkVrG3w1bw,2
GzW0ShzBRptJaXhPJcichQ,2
L3N5kpafn4ipOBTrmm3zNQ,2
a0Ovp4AvaociDZpXeltjmA,0
7M5furk_772dqjWWiVBGcQ,0
j5UgIGqysAl_AWb6ft3MxA,2
vi_dcG82chSElun4Y4Ysyw,1
HyFOmlqS5EMhnlOXXQEE1w,0
p3xt_SP2VPSNKSTJTySnBA,1
B-iFU_XmdTavFdM0WLwy2A,0
FZo7DxFlStYcGmgLxM9SVA,2
XeRv00a6lceeVnMbCtMpqA,0
bCRVtilqqHon9cVtfxhR2w,2
CKbgdWuxV1UDKOPdwsjwoA,2
4G36qFdfpaT3AowCmq4zow,2
Zw7xpVLfPb-KXKZbAmbcvw,1
krG4JH22FntEq1n_MzcsVw,2
jzR0e-dth4qmZKykiSFV9g,2
